o1	o2	o3	t1	t2	t3	v1	v2	v3	p1	p2	p3	j1	j2	ja
Locus36800	-2.01928076575451	-2.9310928271958	-2.08782643287088	-0.947670921211443	-0.984600942895893	-0.578958965802413	-1.32782862669524	-1.12548265966152	-1.33601683712947	0.0369495666071657	-1.72130273542145	-0.778831702147293	0.143138318008144	0.0722893931656859	0.99234561023089
NODE_197545_length_153_	0.298613337935413	0.270138551235775	0.157863992920469	0.476531159226845	-0.15931997448364	0.552782636606334	0.0885194829858154	0.0992044129580445	-0.228524707281748	-0.21948950783881	-0.479834342511723	-0.20766203857867	-0.805718255429726	-0.375767268794201	-0.751919069280543
Locus23293	-1.78593983475179	-0.751492419466179	-1.29024653831184	-0.238289229790406	0.055812359859011	0.058881151814834	-0.344106320178612	-0.502518143866784	-0.503555535620778	-0.00648285767156399	-0.423348490004101	0.017312647684038	0.556331163137401	0.846683748583534	0.784860669332684
Locus17759	-0.542564645461352	-0.358373775797166	-0.270043460997625	-0.786315510212289	-0.133912409208029	-0.425085415840942	-1.21970227023604	-0.632301730212878	-0.638609505275765	-0.0630592732737575	-0.0643931444113136	0.46033035027824	0.541560898176042	0.417802918841463	0.558620852822572
Locus9602	-0.813254022666676	-1.14964345211778	-0.767053071333054	-0.824359646339811	0.0352032496570709	-0.558535108679439	-0.359363729963145	-0.677972586521302	-0.158946542280693	0.42251888769697	0.283754065934018	-0.510644989833619	0.620001984685203	0.461690373191407	0.681578101967612
NODE_321421_length_71_	-1.77221900233122	-0.540519979089801	-1.15245930484782	0.213546485038615	-0.15766453840433	-0.028718479162517	-0.0131475353699639	0.154274863529789	-0.0185186059103848	0.288782847458197	-0.146002861700136	-0.824772497299717	0.857551741921446	0.900221134808334	1.19354348806175
NODE_197218_length_929_	0.440319304915562	0.86458739243719	0.292745365054278	0.16308796089601	0.10530593089772	-0.266712684693767	0.00276917303552192	0.222650121541226	0.220155155826501	0.0668784992491539	-0.183519879253132	0.0590849270429824	-0.559507314329531	-0.520339572330651	-0.295982023108924
Locus34610	0.50815223938485	0.603746121276452	0.639041430571777	0.591832397607591	-0.210804160800142	0.782132832989303	0.197648521728297	0.431428940094994	0.186640078017694	-0.473090464293498	-0.0823183765588743	-0.169933817074762	-0.717343373043856	-0.91561265133931	-0.28270250922943
Locus22337	-0.527364849381228	-0.733839075622178	-0.244703064682822	-0.373765778095169	-0.177075244018898	-0.154597703848476	-0.978220315067392	-0.740246774616396	-0.674261248334154	-0.500183992286741	0.0636242909042261	0.390415830837109	0.312899585854341	0.34139593245219	0.626116055570975
Locus6172	0.179522870192887	-0.156637014167162	0.06827868451179	-0.296742501920822	-0.473413457088521	-0.793476179363957	-0.558351626886435	-0.646566270782136	-0.219921242345975	0.707019301669629	0.0211735951516887	-0.0331529456334267	0.996428120830235	0.665484229176468	0.454113714517049
NODE_82903_length_1385_	0.593273463040849	0.65333655042215	0.468084903813793	0.275060313772036	0.101515377633072	0.075965842809033	0.164264639446611	-0.187296648591133	0.493359949114303	-0.529481194167814	-0.362550760629741	-0.0775860698295947	-0.677001542115204	-0.49699387850997	-0.771496676799761
Locus3791	-0.53408131448528	-0.735688307664675	-0.37983004576436	-0.0898237829117554	0.0872438256018789	-0.635243213094489	-0.242583686893576	-0.114362458752874	-0.200718558442854	0.365321343198819	0.22579256767774	-0.119584938739165	0.444867083549664	0.43956867239771	0.589353429127434
NODE_251283_length_340_	-0.677609250671514	-0.588207539621551	-0.320346491628973	-0.0943907237311565	0.23877724623039	-0.17541273319747	-1.14799233501536	-0.492960840630466	-0.338348612408802	0.605927430625228	0.0838034119366017	-0.199343733088692	0.822854365246724	0.587273876686884	0.63109644778831
Locus10169	-1.40124102792565	-0.540352278575767	-0.868485429081874	-0.129894492972851	0.31537183274707	0.227124940204458	-0.0769329172908688	-1.00882444383929	-0.36412940485577	-0.118196740889119	-0.113870699475921	-0.505747691143787	0.811039358398374	0.890514698451011	0.361707860539965
Locus7313	-0.968564508044467	-1.3231704767382	-0.802640535215863	-0.38317695725525	-0.720635857704497	-1.31010182694163	-2.6512527493582	-1.54016104626473	-1.68427946226904	0.322617358973527	-1.38069920093754	-0.198064997998323	0.491628082195705	0.398029555822675	0.734997848855374
Locus19871	-0.288099656801372	-0.221899810044183	-0.311025738954049	-0.492058831460841	-0.0699667856513801	-0.233644157126975	-0.773984506029616	-0.846631526650272	-0.611505807064527	0.685296335837783	-0.278548187191425	0.153737990765997	0.381026090430123	0.864251269128609	0.511071063625697
Locus4779	-0.00651219420730815	0.466547861537501	0.27779545991545	0.273568753805723	0.179651570906478	0.206107058073736	0.505411503756714	0.102626148012387	0.358802660918218	-0.434263840044594	-0.24069293182291	-0.0608804685343605	-0.458950962701802	-0.377139636498061	-0.432119129369282
Locus27	-2.61417068631478	-3.21328674713846	-2.87949359770588	-0.711471253027471	0.180085306217678	-0.377687659479712	-1.40363422293502	-1.8050351014767	-1.39672113411025	0.6953049873479	-1.6759323852019	-0.643666552595718	0.655227083993919	1.04242359715479	1.64403660630463
Locus10804	-0.94440256545028	-1.70329322845003	-1.16437390136776	-0.465653243878086	-0.439746019558006	0.196458056772119	-1.96064735277391	-1.48630852881468	-1.18536567621214	0.412080855997079	-1.21999089315185	-0.225783224845163	0.752656147780842	0.777408039491402	0.357950707122534
Locus37131	0.640800528349412	0.397594043573438	0.397183056360534	0.774961989358345	0.1141230415155	0.431331981641359	0.11721838134647	-0.133364658992233	0.039654264560482	-0.00593402762974625	0.177955595587345	0.142070311255859	-0.23105000577615	-0.363376179230722	-0.227841083097739
NODE_255818_length_168_	0.564692911334686	-0.0258253881787387	0.36769752167716	0.23523623082199	0.186489593203199	0.198831766826673	-0.248633056470489	-0.279669383700203	-0.0540960476849681	-0.240564434089435	-0.0727523380023461	-0.496366841156366	-0.55419465811902	-0.728530292548042	-0.487874858037965
Locus8969	-0.614938661004554	-0.336903183688512	-0.403454813853849	-0.351614702329951	0.305577295992974	-0.332904401185229	-0.220583477327438	0.0334734595356116	-0.135702326910308	0.424667211954844	0.152478352304842	0.366338977856849	0.607839986107147	0.816053291498038	0.353568242827831
Locus14319	0.989518972215225	0.370624050078039	0.880193695975378	0.362066832841941	0.255768619789977	0.252108422307144	0.242931057360584	0.0110284150352217	0.112988682879584	0.217276473713344	-0.20280788671252	-0.0261153858585375	-0.479875935648433	-0.384456809669964	-0.263463514592056
Locus2838	-2.65961427516506	-2.86374032558614	-2.36687420303944	-0.890691539968827	-0.61941203737452	-0.59638734670103	-2.15655376760674	-2.4972906989112	-2.31845615122224	0.961752690515195	-2.08036055436376	0.208572041486442	0.96030268629375	0.759502046026584	0.970611127927979
Locus25673	-1.86964799200524	-1.04075823096838	-1.57018756622127	0.0240133074442917	0.0553126582806805	-0.102224674152526	-0.231965676889596	-0.983890785817709	-0.703634676535397	0.300752295095633	-0.422075280037911	-0.461941494146019	0.718365512748477	0.766288313020838	0.547211189596106
Locus32765	0.483493945245587	0.275226818277442	0.28430922777697	0.0959816714430025	0.151169536360319	0.001636893023199	0.0535227551435278	-0.0965504469067346	0.0450925075619345	-0.244116832582583	-0.0620826924429188	-0.218487904350478	-0.265213007491132	-0.289109989979428	-0.477418685444144
Locus39936	-0.606898073265874	-0.767654149829157	-0.52982968448121	-0.11130565580735	0.493134938901601	-0.167531676310862	-0.523605152220314	-0.642601115033935	-0.470558882270219	0.527421450198256	0.205981622056849	-0.210327122435871	0.685790385557731	0.667714794905161	0.431589389859093
Locus29337	-2.21050432985844	-1.94631978561173	-2.14727192476218	-0.17948954167897	-0.634693215574601	0.143064147994688	-1.37103382624097	-1.41931130020824	-1.17498803288053	-0.03954806704051	-1.80495396589166	-0.818836735623457	-0.0484466522454097	0.331773936814582	1.15429411162781
NODE_445914_length_265_	0.814822661451601	0.707754130996417	0.59508177913845	0.307452793827225	0.256363569626006	0.32050712237051	-0.0105601657959576	-0.124200528254794	0.23819600366845	0.133066532816258	-0.102380930742102	0.0619529744599226	-0.140653238082474	-0.239068265108742	-0.59282258143294
Locus12782	0.815513092875932	0.797941980190735	1.30748036203323	1.08956778126479	0.0907009344652386	0.509839410985016	0.0428337106843353	-0.283819804109818	0.152419434907519	0.0082236781707714	-0.0364967975407818	0.0598131945199355	-0.584809752639349	-0.702135269675052	-0.388842437178177
Locus2420	-0.836360051921402	-0.488418020392779	-1.29971700233396	-0.0234621571689201	0.228435509443169	0.0355468392448248	-0.156157285211384	-0.095602025339721	-0.492438230341951	0.679473454341434	-0.265188139931656	0.303243171799519	0.501050061800664	0.958513332463978	0.90220220059731
NODE_438658_length_189_	-0.909313726041489	-1.25311860538149	-1.14509523620864	-0.216710491958811	0.160065686037703	-0.0908062314578349	-0.388664419994292	-1.00501400629812	-0.765092831499545	0.469289183216604	-0.1242269022	0.312325816596225	0.669111415048512	0.940080708094406	0.433084371766073
Locus35329	-2.62420395764586	-2.88791508355279	-2.224499119444	-1.13271331871422	-0.470157682193982	-0.688781643251865	-3.2625341342486	-3.24107130341196	-2.29714532298777	1.03498250198011	-1.98877457900718	0.298817583842676	1.03836184990111	0.802306660647435	0.953064999515621
Locus2480	-2.59844397237084	-2.57190770628647	-2.24239083062874	-1.14635037062683	-0.0422935528584826	-1.33722068861466	-3.32644613936796	-3.0705430771802	-1.46882535821937	0.701202949769481	-1.31106320244331	0.328428461408284	0.749844391273541	0.618764120876889	0.965366494782884
Locus31323	-0.402511705303607	-0.428556003348381	-0.245978214704555	-0.450586663363863	-0.784110412129717	-0.275088686627959	0.308277904052394	0.474974234671203	0.118898130511804	-0.0975940233920875	-0.107009840296526	-0.025957834651126	0.381306592668617	0.340647327558721	0.631782609592491
Locus7976	-0.060823946726923	-0.206253968298815	-0.141381500647119	0.0413535147493232	0.027658433354732	0.21017797471753	-0.0998648486160433	-0.0136970692378939	0.348985716286544	0.389939295535558	0.36231450058304	0.510603389423409	-0.229677353305358	-0.418395542889318	-0.244484481929079
Locus11722	0.807909717606236	1.03240757565998	1.17919289860313	0.638447352116564	0.246786861459883	0.256878918321251	0.498683027798951	0.33603498947873	0.391731307968071	-0.0541471912647153	-0.252331280710062	-0.1126384849814	-0.608417096835007	-0.243351727387127	-0.196845175353206
Locus18615	0.01544691200213	0.0451735491117655	-0.0797475173636895	0.0687326239638897	0.15730543012736	-0.224676703412353	-1.11850537623847	-0.704298742909193	-0.585303702734516	0.00346184157518301	0.204280558417742	0.0431057844667915	0.574609324467352	0.447522469275709	0.338089752839827
Locus1037	-0.790729212398183	-0.475255565308706	-0.974704976523021	0.130999595816101	0.0543569304935738	0.397664582798017	-0.0433145923851232	-0.330622572496848	-0.160552858368836	0.741532927083272	0.0211358211210098	0.277858642402449	0.546817004523173	0.818172014776525	0.610425551154903
Locus38102	-0.564778761179407	-0.61324890449038	-0.53769696854316	-0.283620635828073	0.0144326564322955	-0.161162103559169	-0.288451776707554	-0.222879472697806	-0.227321083666897	-0.105088071094462	0.0130563085623397	0.13366465790908	0.186944523880029	-0.0622553327526663	0.207907863564531
